0,1,2,3,4,5,6,7,8,9,10,11
57825.71470573073,-210966.41352673716,-2778028.515890836,331997.4258482463,3390977.4866117593,-1444874.375716922,-153022.7244440693,-136384.23319535266,-72488.47549566622,-414677.0336929316,-426065.7440769567,3241304.468714355
17418.420795020742,-76452.6442403051,-984478.9305819306,120578.21741781481,1202205.7866678108,-509995.44279232784,-58700.15123646253,-47032.55866899528,-22635.997391456825,-148677.10929046685,-156950.7428261093,1167657.0150856716
34568.99799209305,-148107.65892538146,-1641350.035866379,202306.59220603542,2003676.3153928122,-827630.6929943042,-117353.05386018424,-72348.04753910466,-32480.691269221115,-253906.54715162134,-289418.1204890607,2034770.9700326503
17812.300430392323,-73367.06814067285,-865816.8167951755,105791.27551109382,1056922.7753238278,-441840.4822549208,-56774.439651449655,-39786.792865081945,-18952.49481663954,-132292.05001677122,-145507.66376557102,1050468.7927370972
27612.59159205465,-100972.17944241382,-1326310.6437089755,158618.79645657606,1618970.5387764205,-689550.6978894506,-73448.32641833396,-65029.25489771689,-34488.201833392035,-198094.63308667892,-203919.54084081735,1549074.7249373402
42600.61396724544,42778.17966775663,-3129861.435265735,313810.0936322985,3823424.3151209536,-1938290.8292929113,133050.70196396005,-246524.8337289027,-193764.62897234326,-365759.4159389427,-45855.78723789669,2279861.7250707177
-8295.857269771222,3877.8294669703664,-12900.687522203665,7102.1925924203515,17256.140988850177,-11577.634617952555,-2290.038378398081,-237.17819434166384,3911.376085330149,-3030.9171347244023,-3046.2922191656903,19175.38249167807
29355.69705321008,-127169.21601340495,-1539013.5280273776,188943.96359302488,1879038.8014183452,-788878.146305692,-98845.66755659721,-71335.04796170595,-33412.34222693925,-234664.36441161507,-255590.97228244107,1857653.7215429028
-14203.663004544856,-6806.815259579555,-198286.72463497057,36341.62216971928,245092.06176704308,-111108.2608615852,-16648.7233712027,-8169.827525117361,5257.197872277866,-32945.47383139926,-36372.04282723382,251464.27772960425
-4097.6358506626375,-12022.717172658518,-187177.3615391458,26597.889704933626,238027.3891745546,-97650.37980571011,-24342.515474126925,-1438.4530589424946,-3689.5395533099095,-26241.27272522629,-27911.77580702088,240884.2505746015
16741.150083194418,-74480.76647828892,-875711.1060954727,108041.31438430656,1069217.6150116413,-446527.1023583235,-58715.336664961374,-39860.38400043224,-18134.181395335338,-134326.47151569425,-148855.59904407756,1067908.5614462253
170823.6135875838,-633037.6527237288,-8074202.633117896,968216.4731135659,9855291.661003383,-4177568.095563216,-465167.2121293312,-390057.6856446864,-203593.4701507126,-1211950.6933371231,-1267632.6002207818,9513223.799828399
121311.81910939951,-488050.20360207715,-5545088.754739299,676634.324234616,6767801.178881141,-2810010.632560499,-377830.4362844673,-250140.84879771684,-118321.79649199118,-851684.9880112495,-953376.0799939645,6795139.199242147
223899.25319298776,-896358.192804719,-10429026.958669316,1269922.3319587447,12729238.074372537,-5308671.364202697,-688959.4500417098,-477015.78830040566,-229184.28179139923,-1594933.2282445296,-1762256.6887749434,12682734.209055007
1899.5208147771548,-13014.06235261188,-151346.502522463,19325.597884608473,185679.50514716707,-76992.76962597315,-11899.123896000237,-6109.181701698706,-2659.431841174511,-23423.717143411526,-26702.816827804094,189113.32909693086
102289.9119416213,-264725.4998194173,-5401643.957563377,613074.0566122899,6594775.257744304,-2970575.926033427,-137747.85847011572,-313706.7767728379,-200229.37928121793,-753118.0133351356,-601552.6139140815,5585372.94158536
-2501.811330442132,-11748.00152231794,-167993.05433297608,24490.68957574023,206725.28934372627,-88071.15260082408,-13799.869624651476,-6685.3291945189085,-628.597067419013,-26526.039118521785,-30022.11384877653,211584.2543561378
-76.51309261517297,-200.10030860286076,-29712.090262177382,3495.9966871521974,36370.412155341546,-17784.9741744806,135.29540315024633,-2085.7420229296968,-1271.765939810765,-3874.819170385627,-1899.0517461294728,26301.110209735536
-930.7240717816321,-13779.126909155277,-183840.8316396765,25693.762858756425,225403.93049296716,-95533.46952053424,-14093.42796419186,-7834.286265860901,-1397.5693880841893,-28980.94376829476,-32808.84079603249,229868.83045506873
23046.295091502016,35546.04789077747,-1715482.6681280995,168896.95473873173,2095654.574179237,-1075816.343155073,86550.387349816,-139305.54847707943,-111540.38305357967,-195882.34287059194,-5794.836357179704,1188439.8692384753
7644.015895112826,-45578.36854886916,-524566.71849944,66873.50428105162,641151.8953247978,-266244.566003617,-38591.74588312884,-22772.730351812508,-8734.447309965659,-81549.67409123496,-93042.88468041264,652891.3983263635
954.6498775639991,-7154.842081452322,-84927.14821730937,10940.149630734191,104091.322680811,-43327.200519251215,-6593.210694461215,-3551.260655864501,-1443.977768776353,-13160.437235504285,-14951.034801987451,105916.62733374847
993939.5475601327,-3875887.3907600306,-46142140.70170663,5590895.644027721,56318312.015486315,-23587803.33473741,-2941244.96913415,-2142732.8051638138,-1057837.031686878,-7020320.582283113,-7646522.359600439,55637208.83868162
218.6517329757036,-3779.1517240831927,-45446.7636941952,5756.5981386453695,56238.70951527542,-23858.215333260785,-3487.831414589657,-1722.4833940010612,-744.1260076134917,-7348.284231888999,-8480.863186327042,56561.56821748452
41036.17349815849,-168233.67026569493,-1900630.488001846,232573.09575624595,2319844.781453214,-962132.6421307866,-131081.88217692808,-85303.13358803942,-39837.65346764017,-292423.2793084098,-328788.4446886501,2335549.3693399103
-10834.757122311192,5962.966013920705,-8803.904781136951,6437.773454893475,20939.928521663995,-9699.41822553518,-11869.158156490168,6540.866310614948,1108.7188640985964,1105.2540937982021,3560.88815746393,19942.93056705888
16535.790669006365,131151.73301909748,-1762169.3771196934,152748.55198222995,2153600.0391152264,-1209872.3440023293,192384.57493690198,-174552.9272357565,-152814.5124510204,-166806.71581053923,141086.84349772675,756090.589802426
-1143.3620165148498,388.54966327503905,-3781.6229048467503,1186.2747038047662,4864.499649435277,-2690.643631340179,-539.0345866691831,-155.35966555513656,394.6870384389446,-724.007042564775,-771.9406008610171,5098.82998863544
308087.72831208684,-1224017.4541454397,-14215626.12252319,1729322.6135725188,17350518.5314031,-7233871.46237286,-939286.1082112002,-650129.8847558346,-313564.8736398675,-2173859.890005109,-2402686.9344261847,17289253.76761348
179669.15962946872,-642360.7934704898,-8612949.01694203,1025718.071852101,10513223.215507416,-4492753.650082911,-460316.68106152344,-426999.1882268951,-230379.17706377822,-1280883.7804911265,-1301208.7964991024,9986775.103033636
11793.6396400956,49119.32692183457,-1161906.4860457128,110473.11070077421,1419942.6836560245,-756267.1045636632,84383.00202923486,-102233.91046004699,-84187.452577976,-124268.39100656382,32912.16278210073,688608.992320938
-1685.6966525198375,607.342496927313,-5139.566738815176,1645.1582109584515,6960.737224963475,-3708.6232996006925,-1062.842986219959,56.52267756318039,531.9632435872383,-928.7515748134433,-946.9795837033433,7286.372767990347
264257.6324840645,-1077851.6377024294,-12013017.956582053,1470378.4010945838,14661715.489105554,-6064919.182214176,-840879.5952060225,-535055.2962512133,-247953.7036307253,-1852590.2499369155,-2097270.5391600765,14821841.236638745
144811.72888531184,-629503.1160023297,-6985940.345651618,862990.1979672139,8527839.243069742,-3523366.2717533177,-499554.9070239915,-307984.1365571318,-136182.80797765995,-1081489.540116944,-1233290.928048167,8663477.188643888
-1910.592431871604,-6075.644410408299,-93347.43581916387,13923.256189269383,114710.10403449163,-49464.77325385995,-7326.79851115688,-3975.813246163461,-95.92808932422972,-14867.55741910547,-16699.79738779476,116901.73995145617
-3176.7440885007904,-2484.62229725909,-98683.91670212238,14613.897929794211,121301.761905015,-56584.577470716176,-4037.2695086442436,-5398.78895765284,-905.3324088269217,-14669.124563610538,-12560.90766351108,107256.57267953952
29252.03273226537,-112781.2345236772,-1819151.707822367,217260.9374927938,2221886.7048850073,-973855.4901247361,-77961.0705502666,-96168.36388987706,-52579.032274026285,-264709.330864305,-246653.24790135372,2020670.6573308194
50736.2155709577,-196321.2873248386,-2401696.559867463,290279.4045114839,2931513.394435768,-1233728.8202819254,-147774.55386095503,-113244.13463561244,-56860.93854476663,-363657.69821427437,-390258.2452036085,2871499.312025742
109764.96076928753,-292041.15390776924,-5753136.176700675,655136.6469852274,7023801.215455272,-3152717.012497668,-157707.3573256389,-330790.4698713331,-209224.55066974924,-805768.2928811326,-656313.9902674429,5998175.578053034
1232284.4002090984,-4989096.544882466,-56084682.78880401,6853854.7020470025,68450349.995002,-28362804.742973495,-3876356.482449921,-2512790.742672781,-1176044.3419034039,-8632921.908648342,-9722620.095159099,68979574.06546411
-3557.493331992861,-564.5878798804274,-34150.02225944786,6832.160355080829,42656.43977118401,-19952.354969343283,-3180.9257828252257,-1278.635841599196,1310.7268537640248,-5887.18909105121,-6525.562041447377,43833.591048488066
28518.348713340412,-121808.69878198145,-2064196.1023239975,248648.26457650575,2521917.732920928,-1111561.6883532922,-85208.10710997577,-110138.18626708849,-58801.15512606009,-299662.21747375425,-274812.3608633554,2277096.1126398733
23439.35443274808,-85290.78891569603,-1387590.4509372422,164620.4100376431,1694573.5759221113,-743690.4338111037,-57774.802746509005,-73900.10332890734,-41274.240968329825,-201259.39114014158,-185825.46533869224,1533937.1712009958
1551310.1746493117,-6328303.467075715,-70393018.20352821,8617194.695510788,85912833.56428698,-35525182.04922514,-4938126.508351751,-3131688.251841747,-1449015.1372411463,-10859598.773360549,-12306508.016200598,86904665.14774315
-2976.480167733363,1128.5820168367845,-8188.401298042162,2888.406887078135,10745.702783077199,-6252.958936271363,-1067.0590338837685,-228.61819249982423,1236.6847978987953,-1737.8527938289376,-1859.0449639557173,11077.400693052528
27324.841325215195,-110818.80934350529,-1377158.8546756327,167369.6561453246,1681247.8932553418,-709282.6577379514,-84204.9051842536,-65151.684039148706,-32097.08654938689,-208476.2697669302,-222802.00824495195,1643559.1426320616
49728.730443635926,-148885.2767326816,-2564530.684780955,296588.57499069336,3130840.9205734064,-1384626.2425146007,-91299.91453397516,-141138.92642663838,-85296.29206374973,-366212.9010204244,-322284.0096680379,2767722.5769233475
57044.72265150506,-189556.40885446547,-2897569.7176639144,340357.8045345682,3537323.147465539,-1540771.5589700413,-127047.33881864304,-152198.09254925986,-87199.93028616522,-421779.8273593654,-398016.3330456206,3234250.4782936866
256261.12427849785,-902382.5376415541,-12430316.010165729,1475782.499311208,15173210.971433468,-6511254.299226066,-638181.1611601188,-624192.0670909532,-341590.9854078688,-1840011.8438817437,-1840676.2005541215,14295432.277408568
836693.6533262824,-3434689.177719768,-37935967.27612014,4650136.576771343,46299879.27289503,-19118201.49739214,-2688835.3665542607,-1679350.4353662345,-770306.5917595472,-5861615.893787858,-6671003.506709786,46957376.16327764
356109.7797616995,-1449286.8374771087,-16405881.882683935,2005540.27832763,20023790.877696376,-8307709.377163125,-1125848.3530497013,-737579.9933833877,-345448.217425907,-2522859.9154783855,-2832063.4241093737,20140248.6148044
92836.8920314908,-394798.8828124382,-4516502.49653138,555148.086455073,5513387.240608016,-2291450.2681385577,-309473.98455966276,-203293.5043182979,-93090.73076719862,-694745.4246234943,-778316.2355807241,5540697.861178432
31028.277779952426,-147213.89091312612,-1664369.7058120207,207605.29792938073,2032364.8276666077,-842280.9610101394,-118866.16354193987,-73491.18445516225,-31139.492596593398,-257795.61863566627,-292970.594787614,2061783.4104974547
957.9019601202165,-28258.277070370266,-377189.234425875,50566.40687274622,461561.356260126,-196167.4706109728,-26151.300090941942,-17029.599968177423,-4713.77704788226,-58645.34634749408,-64581.42796276594,461837.9467665484
5255.588518887942,-28981.488925498692,-333463.2904972977,42149.56302265588,407489.7534860532,-169293.18683601965,-24203.784651384587,-14638.79990489449,-5930.03505957836,-51713.97394693592,-58787.282755599976,413762.97612130793
205557.16505075665,-829953.7140621191,-9515421.764463112,1161028.4918408177,11613941.105770102,-4830260.050081423,-641573.5893209496,-431315.6415965039,-204553.8574440502,-1459457.163601263,-1626284.10377564,11629805.986841649
1235603.4444028677,-2928685.1229379023,-66581700.161678724,7483071.091151551,81291566.96624485,-36986076.32870172,-1330479.1558443385,-3977602.27345575,-2603035.057382377,-9161085.831635365,-6893587.376566144,67199422.98495099
80608.85328927176,-332214.15702502156,-3665898.545978048,449644.63409415015,4474309.790843909,-1847146.5609953976,-260678.55055496696,-162070.2192480589,-74219.03734489933,-566574.4006303787,-645349.409903544,4540305.174736736
-892.0407454245509,346.49664427134894,-3133.547707484061,920.571431898213,3991.312851770007,-2280.2914549122015,-354.7469307863663,-206.9823175646997,230.77432335671523,-567.5611585495229,-556.5587478060974,3891.539349949332
-2841.2070378728354,406.0196195202497,-16021.480511673944,3930.325621093488,20208.981468084447,-10035.159764729227,-1715.7428921540181,-604.3061356993213,1041.5630091101375,-2817.402716586527,-3100.1386664641345,20976.57029299964
-371.5964489445776,-5291.652180727399,-71033.57540079491,9873.016455587589,87169.27155287692,-37006.8610155341,-5532.377205485279,-3052.6231306146283,-661.9195403078924,-11153.51374581989,-12588.914906999642,88704.50917258611
-2515.347051221908,1270.3636523659309,-2568.0544152569128,1869.1142493252985,3629.508013467871,-2917.9042151538347,-589.024418318278,-96.46752806531717,995.8348471476187,-677.6897340051034,-693.8620246854352,3981.75630292305
16.710897830363674,-3882.7026114814466,-49708.92768651407,6699.071945839233,60989.61410629954,-25731.339525151656,-3927.884196970558,-2127.901334193736,-667.76819089338,-7745.9622748211605,-8756.961023913846,62023.77606689849
-274.2087842188951,-5288.776120465708,-75509.41899361675,10348.919904256913,92474.78790897953,-39739.110387878056,-5253.215796916106,-3489.6201211068824,-853.8185474990873,-11745.400781571769,-12779.130475335596,92025.5732997496
-11615.560428214914,6038.395256992847,-10245.656641215883,8874.266290428304,14683.137434607159,-12149.301090707368,-2770.2696063239964,75.24707584573339,5549.123055269956,-2986.217253998261,-2828.041258041203,17267.72974035312
1384.8754443364865,-7118.515430568589,-81998.41900880533,10250.683264692838,100246.63944341554,-41738.33878273553,-5996.786640746221,-3652.84997040808,-1599.2017483185339,-12669.944264611817,-14292.766190734326,101400.4030401856
237879.13622151074,-747053.8409783024,-12131394.231355233,1412820.7588552327,14809999.445627023,-6502482.063317701,-478555.3052680066,-653077.7275806915,-385611.72004592937,-1747973.4120671998,-1591148.83061317,13303140.274412038
110851.43924658457,-435912.6847944864,-5138958.901914782,623742.2253432436,6272305.377573441,-2622345.0804790305,-332522.0832791692,-237244.842829118,-116023.82231106915,-783484.485809349,-858464.4168794171,6218163.700922661
86831.65799625103,-351572.23509486526,-4004598.661975365,488945.29222737567,4887752.325671726,-2030358.1013940212,-272442.96769251063,-180836.40398891666,-85410.17403594706,-614954.4334879316,-687770.8204307338,4905065.7963763485
-1965.7830859457563,-1458.8512593368837,-34081.48900315396,5839.68183780654,42197.66487118882,-18921.328242385363,-2952.1107014168774,-1413.7930686569173,499.28088514570436,-5589.807040268114,-6225.282330802983,43142.80264278904
55852.092663646676,-222497.1277706446,-2564894.4504685677,312324.8943748116,3130525.9502784223,-1303391.7351748939,-171388.59403934013,-116807.27301024886,-56036.95217419844,-392793.27580908965,-436070.6001604993,3127594.2453567577
33403.711406077506,-169184.81033813744,-1896865.1045815158,237990.77173595494,2319716.2553759087,-957594.89569513,-142495.68656773542,-80270.79958131716,-34794.64929109952,-293638.871521962,-336081.0387397562,2366229.7609868986
46224.32146194009,-201423.44568713944,-2316670.9526193393,285567.05645448936,2828227.8610405833,-1176500.3639952224,-158715.91144212947,-104356.30422051108,-47223.75393549467,-356427.18323215144,-398929.0642332806,2841190.6921456037
12225.4541792821,-71175.77252875229,-856160.1589542278,108537.55727097271,1046030.3379983862,-438127.9160935892,-58963.87485996239,-38569.1470986929,-15282.555707429421,-132175.7323490571,-147256.25354694307,1049781.845382913
4434.570946892752,-16729.262518756346,-243725.0331808517,29101.68036278696,297589.6475647228,-128745.3558023699,-12012.251771213821,-12517.297346365081,-6775.358358370704,-35942.186328998316,-35215.80288222323,277524.1992205718
79264.45035794498,-246546.25828918256,-3977680.4425336244,462709.08036725863,4855764.910692418,-2130373.2165872105,-157879.9364252708,-213916.4890031431,-126683.36973776836,-573332.4067139431,-523121.8171333613,4366241.237273258
403945.68649596296,-1529514.5582280934,-19122707.820190296,2302047.430674039,23341128.392641675,-9860385.22249691,-1136946.6333305442,-913045.0558521029,-467704.58325030573,-2882333.8530849023,-3052107.6199703286,22688607.95895098
368734.7115157401,-1489887.9049886097,-17261442.876979213,2105183.893747803,21068905.48728729,-8779477.55520943,-1149036.5797818277,-786890.3514016878,-374975.5718142,-2642923.232821227,-2928968.7407304747,21030227.387582205
188181.65693582268,-776087.4141146488,-8573508.261588018,1051561.9084243805,10463986.495406022,-4320838.165263535,-608465.8408114138,-379355.39126987156,-173594.5314153747,-1324939.1920181478,-1508287.541181352,10614764.736635536
371462.0582003888,-1218352.5731806655,-18339743.522314575,2151161.6570606134,22387443.274146996,-9731996.347630594,-816469.1850087832,-958928.7078433952,-550998.3422152944,-2673002.8706778735,-2538187.9245411353,20530349.271132078
1726.3575091323066,8936.502504237385,-244360.66931115562,24183.387605856402,298739.90067923145,-157494.82580639282,15443.439801655122,-20914.847447606036,-16594.91157112892,-26947.078481494904,3814.1735213531783,154655.9911310602
8931.297785643648,-40507.380389047496,-486408.3913270382,60105.83142514696,593939.1900062882,-248976.89259300046,-32063.53951371456,-22395.401219677347,-10186.452022893818,-74433.80770525524,-81764.02980942382,590272.0724757367
72709.73919244393,-276032.8170445214,-3973149.3400199763,475681.4698060144,4851382.929033885,-2094471.4397376245,-197255.04633459626,-201701.72667928203,-107903.03435025853,-586551.3918228574,-577828.0791400253,4536544.609634026
59183.56805890566,-279697.6587073692,-3194104.9377890816,397992.69128961535,3900236.498070456,-1619571.31656327,-224844.42109021978,-142028.32998530578,-60648.91337173685,-493813.7357834227,-558080.79233265,3943121.196995502
175006.41833642023,-705571.4388239332,-8049806.375389865,982255.0259909758,9824945.00272898,-4082521.700887929,-545889.8140352534,-363960.6458434421,-172331.24164227513,-1235618.6694453661,-1380278.051943073,9852694.140650554
207965.15033899824,-886070.7214166517,-9751286.002884697,1201879.7505041321,11902660.984045155,-4910242.550306117,-701065.8201733861,-428686.15934602957,-191273.44664364532,-1510338.8488915807,-1727294.2601559968,12111060.135800902
67555.29311479838,-262609.5686007701,-3146879.1299676606,381000.3843200508,3840928.453991929,-1610615.9793285755,-198969.05012355116,-146746.27443581898,-72842.00717802248,-478209.46744022274,-519014.2561775506,3786616.327241888
345732.477040516,-1311510.1653879082,-16173378.582568513,1948688.5441907397,19740569.80458444,-8319971.063074567,-978958.4456517507,-766951.3832965293,-390488.5934722199,-2443318.098861277,-2606309.147048812,19267949.752521235
601238.0900646897,-2434572.576064148,-27511829.71569797,3361100.3713112087,33578186.108670056,-13927161.019605603,-1889477.9241923192,-1236382.5178953784,-580379.3730216589,-4230955.360995325,-4751859.688543213,33782232.92968141
51266.47783341683,-206877.95242861783,-2366420.135292938,288765.8792400889,2888299.663476128,-1200790.338048225,-160138.45236968336,-107190.89877286502,-50820.846776686434,-363080.657102876,-405090.69579692406,2894339.745654799
266.1723512536351,-3907.161418189585,-48565.03393981496,6373.096776892257,59487.454910277884,-25117.939923158807,-3671.413927138039,-2180.871810529408,-754.5765091565517,-7566.773094361791,-8491.13397511592,60125.583434495704
6658.041135577869,-38693.67702155948,-451874.5265410757,57384.95857923789,552127.3817462218,-230043.40182322,-32379.88999864992,-20005.094998988206,-7824.284756378176,-70078.13766550116,-79282.30792443997,559190.7732263431
92192.22125347776,-369349.4620305917,-4360717.419600015,530609.8590856153,5322722.853016673,-2225752.1493452517,-283051.54014546,-201095.7413800118,-97310.44006573521,-665273.0302698155,-729477.1653746753,5279819.018837895
654114.8886053781,-2618661.405599074,-30052942.975296512,3662295.2110524187,36679956.3960609,-15258720.438139407,-2019040.694528003,-1364236.4281213963,-650774.0877587189,-4606767.7054201355,-5126994.081751223,36700901.43747108
42453.80734791476,-119837.9244487362,-2308081.0803727135,264829.7251010506,2818089.141074462,-1261783.4072044494,-67736.58580238489,-131465.9699714206,-81554.69845983702,-324886.37106889556,-269378.27860251936,2425640.931356185
-3134.4902830048213,1256.5420535739026,-8472.575208589222,3091.1624660053653,10946.989908648875,-6402.707242284463,-1123.6897480651703,-347.8264621619168,1325.8302620514892,-1735.7353633227183,-1775.0289799216266,11437.915596353185
-339.88271786329733,-148.33177931796962,-4798.254428397705,748.6091410306327,6184.899083944838,-2761.888514334316,-768.6437375404645,-105.561203598695,-118.40719132069468,-729.233050645135,-790.3108979830328,6284.2999674269195
262874.3060883416,-1060632.6395291544,-12006473.17187157,1465924.6572982313,14653843.175088674,-6080092.690409643,-822200.4045582094,-540368.3381369677,-254547.8774843648,-1845542.5697398023,-2070276.2377837265,14731964.739954732
433036.58904978534,-1723739.3476888698,-19967308.557990544,2429976.724219976,24370523.791046515,-10155825.627555633,-1324140.5825010836,-911720.2603269957,-438687.6394034619,-3054993.2070764084,-3381685.5962447287,24306127.924437497
16003.663755046393,-83725.46197891151,-1128983.6749661104,140418.28343311636,1379322.3607020462,-589001.1750298314,-66094.97644969444,-54402.18802404654,-24665.93566707596,-170412.11515936273,-177812.78242884914,1332429.4881247114
558130.1099064667,-2315312.5806794567,-25712682.82268891,3155561.4157813974,31383146.485890135,-12971723.907185359,-1815239.2064937653,-1140563.5025483652,-521082.1946393075,-3971183.6543627316,-4510319.8706739405,31792334.358230334
2731234.628890733,-10123110.438417327,-129659928.50512193,15545663.524038142,158263327.59707418,-67132223.58953744,-7428275.914683168,-6275375.8896656195,-3279391.018447353,-19449338.291441295,-20297688.302826267,152583541.86114848
26760.220918496907,-103752.03399843811,-1513906.6706408754,181590.7914036705,1848669.516805239,-799620.9273111535,-74377.26450939963,-77198.95606535864,-41109.860345242094,-223288.7565004552,-218879.02484655104,1724518.8322973032
253123.22990698702,-993405.3547665102,-11707074.184809972,1420527.3998382946,14288815.883232107,-5973596.839577714,-757197.0648516106,-540436.07846914,-264584.12637644133,-1784759.7370901373,-1955481.4006916212,14164875.802422982
923.4602774141298,-5621.856955292573,-92518.37558270062,11461.10072747306,113093.88091170146,-49680.762693747274,-4457.4780306404145,-4886.657762192196,-2359.196145426169,-13649.946447023583,-13054.515349626297,104368.28722387357
234433.30671283384,-859825.2512291712,-11208042.808357637,1340830.67961959,13680787.530143159,-5819908.076684265,-626013.0107896926,-547489.7474604455,-289338.51601498824,-1675894.8288472462,-1731500.4120707638,13116722.725418568
789601.3810632256,-3233393.448619233,-35804941.864127055,4386633.869622202,43698997.38197622,-18053555.451767832,-2528222.335162213,-1587970.24227775,-730888.3511614283,-5529098.031964529,-6282721.128286598,44276697.693667
-4999.656943697729,-342.46798771964217,-45541.37840742729,9326.076424001196,56606.954883533384,-26861.295302798553,-3879.115119675372,-1981.8864859555756,1779.8013944450702,-7659.534633652108,-8167.349523738568,57220.52503869407
-1134.9071787751102,196.70707221647234,-6605.437630945836,1569.5132615465939,8314.67008763639,-4244.260783876435,-744.6443367700871,-348.46348966294784,373.24161839785694,-1174.5782578574622,-1243.1367650815794,8503.938566477338
22696.656473849747,-94624.60424658214,-1042273.8543512251,127969.60166970143,1272300.8292573323,-525011.1279317483,-74749.74191454554,-45940.05354478862,-21051.88009981564,-161149.6022130694,-183858.32675238582,1292565.7192155514
-968.4031012535978,31540.992581778406,-211135.30676135898,16222.439598461408,258456.4185077532,-162422.75716720082,38794.66358438808,-25857.670402203814,-23446.922863806816,-14873.28515875882,39569.91971079312,19024.158240700228
198030.31203821805,-753466.6539488145,-9262396.470480505,1116627.6612255,11305310.172399044,-4762182.583392871,-563446.4247622964,-438456.17438778526,-222598.3802081865,-1400195.6781538976,-1496497.6694818216,11046932.217937523
103221.16986645962,-331479.22188054456,-5134828.957186771,600234.8145702056,6268211.433323486,-2735511.0129015017,-218248.21813946127,-271748.212993696,-158174.28670250904,-744932.2888046546,-695828.3791355088,5701282.632223019
111913.33454950593,-415624.2205462684,-5314710.607745595,637424.921618454,6487143.246019217,-2751013.6958976337,-305476.3816359357,-257069.75889384912,-134165.2204983743,-797519.1271744112,-833241.7357562832,6258258.890516794
